,School District Code,LABEL_LVL_1_DESC,PROGRAM_TOTAL,PROGRAM_PERCENT,TOTAL_COUNT
471,645,Grad Rate -Not Economically Disadvantaged,63.0,95.5,66.0
472,645,Grad Rate -Students With Disability,32.0,82.05,39.0
473,645,Grad Rate -Students Without Disability,167.0,92.3,181.0
474,645,Grad Rate -White,109.0,90.83,120.0
475,646,Grad Rate -ALL Students,85.0,83.33,102.0
476,646,Grad Rate -Black,74.0,89.16,83.0
477,646,Grad Rate -Economically Disadvantaged,85.0,83.33,102.0
478,646,Grad Rate -Female,45.0,86.54,52.0
479,646,Grad Rate -Male,40.0,80.0,50.0
480,646,Grad Rate -Students With Disability,13.0,92.86,14.0
481,646,Grad Rate -Students Without Disability,72.0,81.8,88.0
482,647,Grad Rate -ALL Students,829.0,85.11,974.0
483,647,Grad Rate -Black,766.0,86.65,884.0
484,647,Grad Rate -Economically Disadvantaged,829.0,85.11,974.0
485,647,Grad Rate -Female,452.0,88.45,511.0
486,647,Grad Rate -Hispanic,11.0,57.89,19.0
487,647,Grad Rate -Homeless,36.0,76.6,47.0
488,647,Grad Rate -Limited English Proficient,16.0,64.0,25.0
489,647,Grad Rate -Male,377.0,81.43,463.0
490,647,Grad Rate -Multi-Racial,11.0,78.57,14.0
491,647,Grad Rate -Students With Disability,57.0,64.04,89.0
492,647,Grad Rate -Students Without Disability,772.0,87.2,885.0
493,647,Grad Rate -White,29.0,67.44,43.0
494,648,Grad Rate -ALL Students,1879.0,87.4,2150.0
495,648,Grad Rate -Active Duty,10.0,90.91,11.0
496,648,Grad Rate -Asian/Pacific Islander,23.0,85.19,27.0
497,648,Grad Rate -Black,1037.0,87.44,1186.0
498,648,Grad Rate -Economically Disadvantaged,947.0,88.75,1067.0
499,648,Grad Rate -Female,951.0,92.24,1031.0
500,648,Grad Rate -Hispanic,249.0,83.0,300.0
501,648,Grad Rate -Homeless,59.0,72.84,81.0
502,648,Grad Rate -Limited English Proficient,57.0,71.25,80.0
503,648,Grad Rate -Male,928.0,82.93,1119.0
504,648,Grad Rate -Multi-Racial,82.0,88.17,93.0
505,648,Grad Rate -Not Economically Disadvantaged,932.0,86.1,1083.0
506,648,Grad Rate -Students With Disability,197.0,74.9,263.0
507,648,Grad Rate -Students Without Disability,1682.0,89.1,1887.0
508,648,Grad Rate -White,483.0,89.61,539.0
509,649,Grad Rate -ALL Students,124.0,84.93,146.0
510,649,Grad Rate -Black,79.0,84.95,93.0
511,649,Grad Rate -Economically Disadvantaged,124.0,84.93,146.0
512,649,Grad Rate -Female,61.0,87.14,70.0
513,649,Grad Rate -Male,63.0,82.89,76.0
514,649,Grad Rate -Students With Disability,13.0,65.0,20.0
515,649,Grad Rate -Students Without Disability,111.0,88.1,126.0
516,649,Grad Rate -White,37.0,90.24,41.0
517,650,Grad Rate -ALL Students,62.0,100.0,62.0
518,650,Grad Rate -Economically Disadvantaged,62.0,100.0,62.0
519,650,Grad Rate -Female,33.0,100.0,33.0
520,650,Grad Rate -Hispanic,26.0,100.0,26.0
521,650,Grad Rate -Male,29.0,100.0,29.0
522,650,Grad Rate -Students Without Disability,56.0,100.0,56.0
523,650,Grad Rate -White,34.0,100.0,34.0
524,651,Grad Rate -ALL Students,808.0,90.48,893.0
525,651,Grad Rate -Active Duty,42.0,100.0,42.0
526,651,Grad Rate -Black,124.0,90.51,137.0
527,651,Grad Rate -Economically Disadvantaged,266.0,84.18,316.0
528,651,Grad Rate -Female,419.0,93.32,449.0
529,651,Grad Rate -Hispanic,49.0,87.5,56.0
530,651,Grad Rate -Homeless,15.0,75.0,20.0
531,651,Grad Rate -Male,389.0,87.61,444.0
532,651,Grad Rate -Multi-Racial,28.0,82.35,34.0
533,651,Grad Rate -Not Economically Disadvantaged,542.0,93.9,577.0
534,651,Grad Rate -Students With Disability,91.0,77.12,118.0
535,651,Grad Rate -Students Without Disability,717.0,92.5,775.0
536,651,Grad Rate -White,603.0,91.09,662.0
537,652,Grad Rate -ALL Students,162.0,89.5,181.0
538,652,Grad Rate -Black,56.0,86.15,65.0
539,652,Grad Rate -Economically Disadvantaged,94.0,90.38,104.0
540,652,Grad Rate -Female,92.0,94.85,97.0
541,652,Grad Rate -Hispanic,21.0,91.3,23.0
542,652,Grad Rate -Male,70.0,83.33,84.0
543,652,Grad Rate -Not Economically Disadvantaged,68.0,88.3,77.0
544,652,Grad Rate -Students With Disability,14.0,73.68,19.0
545,652,Grad Rate -Students Without Disability,148.0,91.4,162.0
546,652,Grad Rate -White,81.0,93.1,87.0
547,653,Grad Rate -ALL Students,218.0,83.52,261.0
548,653,Grad Rate -Black,90.0,84.11,107.0
549,653,Grad Rate -Economically Disadvantaged,218.0,83.52,261.0
550,653,Grad Rate -Female,114.0,90.48,126.0
551,653,Grad Rate -Hispanic,14.0,82.35,17.0
552,653,Grad Rate -Male,104.0,77.04,135.0
553,653,Grad Rate -Students With Disability,23.0,62.16,37.0
554,653,Grad Rate -Students Without Disability,195.0,87.1,224.0
555,653,Grad Rate -White,109.0,83.85,130.0
556,654,Grad Rate -ALL Students,96.0,82.76,116.0
557,654,Grad Rate -Black,31.0,81.58,38.0
558,654,Grad Rate -Economically Disadvantaged,96.0,82.76,116.0
559,654,Grad Rate -Female,47.0,85.45,55.0
560,654,Grad Rate -Hispanic,24.0,75.0,32.0
561,654,Grad Rate -Male,49.0,80.33,61.0
562,654,Grad Rate -Students With Disability,12.0,75.0,16.0
563,654,Grad Rate -Students Without Disability,84.0,84.0,100.0
564,654,Grad Rate -White,38.0,88.37,43.0
565,655,Grad Rate -ALL Students,185.0,93.91,197.0
566,655,Grad Rate -Economically Disadvantaged,92.0,92.0,100.0
567,655,Grad Rate -Female,97.0,96.04,101.0
568,655,Grad Rate -Homeless,23.0,85.19,27.0
569,655,Grad Rate -Male,88.0,91.67,96.0
570,655,Grad Rate -Multi-Racial,11.0,100.0,11.0
571,655,Grad Rate -Not Economically Disadvantaged,93.0,95.9,97.0
572,655,Grad Rate -Students With Disability,21.0,91.3,23.0
573,655,Grad Rate -Students Without Disability,164.0,94.3,174.0
574,655,Grad Rate -White,164.0,94.8,173.0
575,656,Grad Rate -ALL Students,1628.0,90.24,1804.0
576,656,Grad Rate -Active Duty,31.0,86.11,36.0
577,656,Grad Rate -Asian/Pacific Islander,111.0,88.1,126.0
578,656,Grad Rate -Black,476.0,88.48,538.0
579,656,Grad Rate -Economically Disadvantaged,304.0,76.19,399.0
580,656,Grad Rate -Female,847.0,94.64,895.0
581,656,Grad Rate -Hispanic,136.0,79.07,172.0
582,656,Grad Rate -Homeless,12.0,85.71,14.0
583,656,Grad Rate -Limited English Proficient,28.0,59.57,47.0
584,656,Grad Rate -Male,781.0,85.92,909.0
585,656,Grad Rate -Multi-Racial,95.0,95.0,100.0
586,656,Grad Rate -Not Economically Disadvantaged,1324.0,94.2,1405.0
587,656,Grad Rate -Students With Disability,100.0,63.29,158.0
588,656,Grad Rate -Students Without Disability,1528.0,92.8,1646.0
589,656,Grad Rate -White,806.0,93.4,863.0
590,657,Grad Rate -ALL Students,596.0,93.27,639.0
591,657,Grad Rate -Black,40.0,88.89,45.0
592,657,Grad Rate -Economically Disadvantaged,596.0,93.27,639.0
593,657,Grad Rate -Female,308.0,93.33,330.0
594,657,Grad Rate -Hispanic,69.0,92.0,75.0
595,657,Grad Rate -Homeless,33.0,71.74,46.0
596,657,Grad Rate -Limited English Proficient,12.0,75.0,16.0
597,657,Grad Rate -Male,288.0,93.2,309.0
598,657,Grad Rate -Multi-Racial,21.0,95.45,22.0
599,657,Grad Rate -Students With Disability,66.0,76.74,86.0
600,657,Grad Rate -Students Without Disability,530.0,95.8,553.0
601,657,Grad Rate -White,460.0,93.69,491.0
602,658,Grad Rate -ALL Students,3373.0,94.61,3565.0
603,658,Grad Rate -American Indian/Alaskan,11.0,91.67,12.0
604,658,Grad Rate -Asian/Pacific Islander,410.0,98.56,416.0
605,658,Grad Rate -Black,107.0,89.92,119.0
606,658,Grad Rate -Economically Disadvantaged,366.0,83.18,440.0
607,658,Grad Rate -Female,1769.0,96.3,1837.0
608,658,Grad Rate -Hispanic,413.0,88.82,465.0
609,658,Grad Rate -Homeless,54.0,64.29,84.0
610,658,Grad Rate -Limited English Proficient,101.0,78.29,129.0
611,658,Grad Rate -Male,1604.0,92.82,1728.0
612,658,Grad Rate -Multi-Racial,98.0,96.08,102.0
613,658,Grad Rate -Not Economically Disadvantaged,3007.0,96.2,3125.0
614,658,Grad Rate -Students With Disability,251.0,80.19,313.0
615,658,Grad Rate -Students Without Disability,3122.0,96.0,3252.0
616,658,Grad Rate -White,2334.0,95.23,2451.0
617,659,Grad Rate -ALL Students,235.0,90.73,259.0
618,659,Grad Rate -Black,14.0,82.35,17.0
619,659,Grad Rate -Economically Disadvantaged,74.0,83.15,89.0
620,659,Grad Rate -Female,115.0,95.04,121.0
621,659,Grad Rate -Hispanic,19.0,100.0,19.0
622,659,Grad Rate -Male,120.0,86.96,138.0
623,659,Grad Rate -Not Economically Disadvantaged,161.0,94.7,170.0
624,659,Grad Rate -Students With Disability,22.0,64.71,34.0
625,659,Grad Rate -Students Without Disability,213.0,94.7,225.0
626,659,Grad Rate -White,197.0,90.78,217.0
627,660,Grad Rate -ALL Students,6859.0,87.23,7863.0
628,660,Grad Rate -Active Duty,10.0,83.33,12.0
629,660,Grad Rate -Asian/Pacific Islander,788.0,96.21,819.0
630,660,Grad Rate -Black,2786.0,81.22,3430.0
631,660,Grad Rate -Economically Disadvantaged,2351.0,77.64,3028.0
632,660,Grad Rate -Female,3527.0,90.62,3892.0
633,660,Grad Rate -Hispanic,817.0,81.05,1008.0
634,660,Grad Rate -Homeless,152.0,71.7,212.0
635,660,Grad Rate -Limited English Proficient,246.0,69.1,356.0
636,660,Grad Rate -Male,3332.0,83.91,3971.0
637,660,Grad Rate -Multi-Racial,163.0,88.59,184.0
638,660,Grad Rate -Not Economically Disadvantaged,4508.0,93.2,4835.0
639,660,Grad Rate -Students With Disability,537.0,71.41,752.0
640,660,Grad Rate -Students Without Disability,6322.0,88.9,7111.0
641,660,Grad Rate -White,2300.0,95.16,2417.0
642,661,Grad Rate -ALL Students,278.0,92.36,301.0
643,661,Grad Rate -Economically Disadvantaged,133.0,88.67,150.0
644,661,Grad Rate -Female,142.0,93.42,152.0
645,661,Grad Rate -Hispanic,63.0,92.65,68.0
646,661,Grad Rate -Homeless,16.0,84.21,19.0
647,661,Grad Rate -Limited English Proficient,23.0,88.46,26.0
648,661,Grad Rate -Male,136.0,91.28,149.0
649,661,Grad Rate -Not Economically Disadvantaged,145.0,96.0,151.0
650,661,Grad Rate -Students With Disability,26.0,81.25,32.0
651,661,Grad Rate -Students Without Disability,252.0,93.7,269.0
652,661,Grad Rate -White,211.0,92.54,228.0
653,662,Grad Rate -ALL Students,33.0,91.67,36.0
654,662,Grad Rate -Economically Disadvantaged,17.0,85.0,20.0
655,662,Grad Rate -Female,14.0,93.33,15.0
656,662,Grad Rate -Male,19.0,90.48,21.0
657,662,Grad Rate -Not Economically Disadvantaged,16.0,100.0,16.0
658,662,Grad Rate -Students Without Disability,32.0,91.4,35.0
659,662,Grad Rate -White,31.0,91.18,34.0
660,663,Grad Rate -ALL Students,755.0,92.75,814.0
661,663,Grad Rate -Active Duty,13.0,100.0,13.0
662,663,Grad Rate -Asian/Pacific Islander,13.0,100.0,13.0
663,663,Grad Rate -Black,237.0,92.58,256.0
664,663,Grad Rate -Economically Disadvantaged,317.0,88.06,360.0
665,663,Grad Rate -Female,383.0,94.33,406.0
666,663,Grad Rate -Hispanic,73.0,90.12,81.0
667,663,Grad Rate -Homeless,19.0,82.61,23.0
668,663,Grad Rate -Limited English Proficient,23.0,79.31,29.0
669,663,Grad Rate -Male,372.0,91.18,408.0
670,663,Grad Rate -Multi-Racial,20.0,83.33,24.0
671,663,Grad Rate -Not Economically Disadvantaged,438.0,96.5,454.0
672,663,Grad Rate -Students With Disability,74.0,74.0,100.0
673,663,Grad Rate -Students Without Disability,681.0,95.4,714.0
674,663,Grad Rate -White,411.0,93.62,439.0
675,664,Grad Rate -ALL Students,458.0,92.34,496.0
676,664,Grad Rate -Economically Disadvantaged,226.0,92.24,245.0
677,664,Grad Rate -Female,216.0,93.1,232.0
678,664,Grad Rate -Hispanic,80.0,95.24,84.0
679,664,Grad Rate -Homeless,50.0,78.13,64.0
680,664,Grad Rate -Limited English Proficient,24.0,88.89,27.0
681,664,Grad Rate -Male,242.0,91.67,264.0
682,664,Grad Rate -Not Economically Disadvantaged,232.0,92.4,251.0
683,664,Grad Rate -Students With Disability,50.0,79.37,63.0
684,664,Grad Rate -Students Without Disability,408.0,94.2,433.0
685,664,Grad Rate -White,352.0,91.43,385.0
686,665,Grad Rate -ALL Students,276.0,88.75,311.0
687,665,Grad Rate -Black,111.0,94.87,117.0
688,665,Grad Rate -Economically Disadvantaged,276.0,88.75,311.0
689,665,Grad Rate -Female,138.0,92.62,149.0
690,665,Grad Rate -Hispanic,36.0,76.6,47.0
691,665,Grad Rate -Homeless,24.0,85.71,28.0
692,665,Grad Rate -Male,138.0,85.19,162.0
693,665,Grad Rate -Students With Disability,22.0,81.48,27.0
694,665,Grad Rate -Students Without Disability,254.0,89.4,284.0
695,665,Grad Rate -White,120.0,88.24,136.0
696,666,Grad Rate -ALL Students,120.0,83.92,143.0
697,666,Grad Rate -Black,63.0,78.75,80.0
698,666,Grad Rate -Economically Disadvantaged,84.0,79.25,106.0
699,666,Grad Rate -Female,65.0,87.84,74.0
700,666,Grad Rate -Hispanic,13.0,81.25,16.0
701,666,Grad Rate -Male,55.0,79.71,69.0
702,666,Grad Rate -Not Economically Disadvantaged,36.0,97.3,37.0
703,666,Grad Rate -Students With Disability,13.0,68.42,19.0
704,666,Grad Rate -Students Without Disability,107.0,86.3,124.0
705,666,Grad Rate -White,41.0,93.18,44.0
706,667,Grad Rate -ALL Students,11588.0,80.92,14320.0
707,667,Grad Rate -Active Duty,27.0,84.38,32.0
708,667,Grad Rate -American Indian/Alaskan,15.0,57.69,26.0
709,667,Grad Rate -Asian/Pacific Islander,1484.0,90.49,1640.0
710,667,Grad Rate -Black,3804.0,79.93,4759.0
711,667,Grad Rate -Economically Disadvantaged,5019.0,75.1,6683.0
712,667,Grad Rate -Female,6000.0,84.67,7086.0
713,667,Grad Rate -Hispanic,2821.0,70.7,3990.0
714,667,Grad Rate -Homeless,139.0,53.46,260.0
715,667,Grad Rate -Limited English Proficient,553.0,50.0,1106.0
716,667,Grad Rate -Male,5588.0,77.25,7234.0
717,667,Grad Rate -Multi-Racial,399.0,84.36,473.0
718,667,Grad Rate -Not Economically Disadvantaged,6569.0,86.0,7637.0
719,667,Grad Rate -Students With Disability,925.0,56.13,1648.0
720,667,Grad Rate -Students Without Disability,10663.0,84.1,12672.0
721,667,Grad Rate -White,3065.0,89.31,3432.0
722,668,Grad Rate -ALL Students,413.0,91.57,451.0
723,668,Grad Rate -Active Duty,17.0,89.47,19.0
724,668,Grad Rate -Asian/Pacific Islander,10.0,100.0,10.0
725,668,Grad Rate -Economically Disadvantaged,219.0,89.75,244.0
726,668,Grad Rate -Female,207.0,92.83,223.0
727,668,Grad Rate -Hispanic,133.0,88.67,150.0
728,668,Grad Rate -Homeless,12.0,92.31,13.0
729,668,Grad Rate -Limited English Proficient,35.0,71.43,49.0
730,668,Grad Rate -Male,206.0,90.35,228.0
731,668,Grad Rate -Multi-Racial,14.0,87.5,16.0
732,668,Grad Rate -Not Economically Disadvantaged,194.0,93.7,207.0
733,668,Grad Rate -Students With Disability,70.0,87.5,80.0
734,668,Grad Rate -Students Without Disability,343.0,92.5,371.0
735,668,Grad Rate -White,249.0,93.26,267.0
736,669,Grad Rate -ALL Students,1762.0,87.36,2017.0
737,669,Grad Rate -Asian/Pacific Islander,29.0,93.55,31.0
738,669,Grad Rate -Black,105.0,82.03,128.0
739,669,Grad Rate -Economically Disadvantaged,735.0,85.37,861.0
740,669,Grad Rate -Female,889.0,91.46,972.0
741,669,Grad Rate -Hispanic,708.0,83.79,845.0
742,669,Grad Rate -Homeless,24.0,64.86,37.0
743,669,Grad Rate -Limited English Proficient,163.0,65.46,249.0
744,669,Grad Rate -Male,873.0,83.54,1045.0
745,669,Grad Rate -Migrant,11.0,57.89,19.0
746,669,Grad Rate -Multi-Racial,24.0,77.42,31.0
747,669,Grad Rate -Not Economically Disadvantaged,1027.0,88.8,1156.0
748,669,Grad Rate -Students With Disability,144.0,62.34,231.0
749,669,Grad Rate -Students Without Disability,1618.0,90.6,1786.0
750,669,Grad Rate -White,895.0,91.23,981.0
751,670,Grad Rate -ALL Students,64.0,80.0,80.0
752,670,Grad Rate -Black,64.0,84.21,76.0
753,670,Grad Rate -Economically Disadvantaged,64.0,80.0,80.0
754,670,Grad Rate -Female,29.0,93.55,31.0
755,670,Grad Rate -Male,35.0,71.43,49.0
756,670,Grad Rate -Students With Disability,15.0,88.24,17.0
757,670,Grad Rate -Students Without Disability,49.0,77.8,63.0
758,671,Grad Rate -ALL Students,207.0,97.18,213.0
759,671,Grad Rate -Economically Disadvantaged,206.0,97.17,212.0
760,671,Grad Rate -Female,106.0,98.15,108.0
761,671,Grad Rate -Homeless,20.0,100.0,20.0
762,671,Grad Rate -Male,101.0,96.19,105.0
763,671,Grad Rate -Multi-Racial,11.0,100.0,11.0
764,671,Grad Rate -Students With Disability,26.0,92.86,28.0
765,671,Grad Rate -Students Without Disability,181.0,97.8,185.0
766,671,Grad Rate -White,187.0,97.91,191.0
767,672,Grad Rate -ALL Students,389.0,93.29,417.0
768,672,Grad Rate -Active Duty,33.0,97.06,34.0
769,672,Grad Rate -Black,70.0,88.61,79.0
770,672,Grad Rate -Economically Disadvantaged,121.0,89.63,135.0
771,672,Grad Rate -Female,204.0,93.15,219.0
772,672,Grad Rate -Hispanic,18.0,94.74,19.0
773,672,Grad Rate -Male,185.0,93.43,198.0
774,672,Grad Rate -Multi-Racial,14.0,100.0,14.0
775,672,Grad Rate -Not Economically Disadvantaged,268.0,95.0,282.0
776,672,Grad Rate -Students With Disability,31.0,73.81,42.0
777,672,Grad Rate -Students Without Disability,358.0,95.5,375.0
778,672,Grad Rate -White,285.0,94.06,303.0
779,673,Grad Rate -ALL Students,222.0,94.87,234.0
780,673,Grad Rate -Black,53.0,96.36,55.0
781,673,Grad Rate -Economically Disadvantaged,115.0,92.0,125.0
782,673,Grad Rate -Female,108.0,97.3,111.0
783,673,Grad Rate -Hispanic,14.0,93.33,15.0
784,673,Grad Rate -Male,114.0,92.68,123.0
785,673,Grad Rate -Not Economically Disadvantaged,107.0,98.2,109.0
786,673,Grad Rate -Students With Disability,19.0,79.17,24.0
787,673,Grad Rate -Students Without Disability,203.0,96.7,210.0
788,673,Grad Rate -White,141.0,94.63,149.0
789,674,Grad Rate -ALL Students,145.0,83.33,174.0
790,674,Grad Rate -Black,22.0,88.0,25.0
791,674,Grad Rate -Economically Disadvantaged,72.0,75.79,95.0
792,674,Grad Rate -Female,64.0,78.05,82.0
793,674,Grad Rate -Male,81.0,88.04,92.0
794,674,Grad Rate -Not Economically Disadvantaged,73.0,92.4,79.0
795,674,Grad Rate -Students With Disability,11.0,61.11,18.0
796,674,Grad Rate -Students Without Disability,134.0,85.9,156.0
797,674,Grad Rate -White,110.0,82.09,134.0
798,675,Grad Rate -ALL Students,3207.0,86.98,3687.0
799,675,Grad Rate -Active Duty,16.0,94.12,17.0
800,675,Grad Rate -Asian/Pacific Islander,97.0,94.17,103.0
801,675,Grad Rate -Black,1861.0,87.91,2117.0
802,675,Grad Rate -Economically Disadvantaged,1320.0,82.14,1607.0
803,675,Grad Rate -Female,1685.0,90.59,1860.0
804,675,Grad Rate -Hispanic,257.0,81.85,314.0
805,675,Grad Rate -Homeless,118.0,77.63,152.0
806,675,Grad Rate -Limited English Proficient,34.0,60.71,56.0
807,675,Grad Rate -Male,1522.0,83.31,1827.0
808,675,Grad Rate -Multi-Racial,94.0,83.93,112.0
809,675,Grad Rate -Not Economically Disadvantaged,1887.0,90.7,2080.0
810,675,Grad Rate -Students With Disability,344.0,70.49,488.0
811,675,Grad Rate -Students Without Disability,2863.0,89.5,3199.0
812,675,Grad Rate -White,896.0,86.49,1036.0
813,676,Grad Rate -ALL Students,1830.0,87.9,2082.0
814,676,Grad Rate -Active Duty,131.0,93.57,140.0
815,676,Grad Rate -Asian/Pacific Islander,63.0,96.92,65.0
816,676,Grad Rate -Black,703.0,87.44,804.0
817,676,Grad Rate -Economically Disadvantaged,874.0,81.84,1068.0
818,676,Grad Rate -Female,964.0,90.86,1061.0
819,676,Grad Rate -Hispanic,162.0,86.17,188.0
820,676,Grad Rate -Homeless,34.0,72.34,47.0
821,676,Grad Rate -Limited English Proficient,25.0,75.76,33.0
822,676,Grad Rate -Male,866.0,84.82,1021.0
823,676,Grad Rate -Multi-Racial,97.0,84.35,115.0
824,676,Grad Rate -Not Economically Disadvantaged,956.0,94.3,1014.0
825,676,Grad Rate -Students With Disability,176.0,70.97,248.0
826,676,Grad Rate -Students Without Disability,1654.0,90.2,1834.0
827,676,Grad Rate -White,802.0,88.52,906.0
828,677,Grad Rate -ALL Students,99.0,95.19,104.0
829,677,Grad Rate -Black,34.0,97.14,35.0
830,677,Grad Rate -Economically Disadvantaged,99.0,95.19,104.0
831,677,Grad Rate -Female,48.0,96.0,50.0
832,677,Grad Rate -Male,51.0,94.44,54.0
833,677,Grad Rate -Students Without Disability,92.0,96.8,95.0
834,677,Grad Rate -White,58.0,95.08,61.0
835,678,Grad Rate -ALL Students,431.0,95.78,450.0
836,678,Grad Rate -Asian/Pacific Islander,12.0,92.31,13.0
837,678,Grad Rate -Black,28.0,100.0,28.0
838,678,Grad Rate -Economically Disadvantaged,149.0,93.13,160.0
839,678,Grad Rate -Female,238.0,97.94,243.0
840,678,Grad Rate -Hispanic,64.0,92.75,69.0
841,678,Grad Rate -Male,193.0,93.24,207.0
842,678,Grad Rate -Multi-Racial,10.0,100.0,10.0
843,678,Grad Rate -Not Economically Disadvantaged,282.0,97.2,290.0
844,678,Grad Rate -Students With Disability,42.0,79.25,53.0
845,678,Grad Rate -Students Without Disability,389.0,98.0,397.0
846,678,Grad Rate -White,314.0,96.02,327.0
847,679,Grad Rate -ALL Students,154.0,84.15,183.0
848,679,Grad Rate -Black,38.0,95.0,40.0
849,679,Grad Rate -Economically Disadvantaged,96.0,84.21,114.0
850,679,Grad Rate -Female,75.0,87.21,86.0
851,679,Grad Rate -Hispanic,11.0,91.67,12.0
852,679,Grad Rate -Male,79.0,81.44,97.0
853,679,Grad Rate -Not Economically Disadvantaged,58.0,84.1,69.0
854,679,Grad Rate -Students With Disability,18.0,72.0,25.0
855,679,Grad Rate -Students Without Disability,136.0,86.1,158.0
856,679,Grad Rate -White,98.0,79.67,123.0
857,680,Grad Rate -ALL Students,204.0,89.08,229.0
858,680,Grad Rate -Black,33.0,82.5,40.0
859,680,Grad Rate -Economically Disadvantaged,113.0,85.61,132.0
860,680,Grad Rate -Female,97.0,90.65,107.0
861,680,Grad Rate -Hispanic,51.0,89.47,57.0
862,680,Grad Rate -Male,107.0,87.7,122.0
863,680,Grad Rate -Not Economically Disadvantaged,91.0,93.8,97.0
864,680,Grad Rate -Students With Disability,20.0,58.82,34.0
865,680,Grad Rate -Students Without Disability,184.0,94.4,195.0
866,680,Grad Rate -White,116.0,90.63,128.0
867,681,Grad Rate -ALL Students,170.0,86.73,196.0
868,681,Grad Rate -Black,121.0,87.68,138.0
869,681,Grad Rate -Economically Disadvantaged,170.0,86.73,196.0
870,681,Grad Rate -Female,96.0,91.43,105.0
871,681,Grad Rate -Male,74.0,81.32,91.0
872,681,Grad Rate -Students With Disability,19.0,73.08,26.0
